#time	cps	counts	seconds	cpm_3	cpm_30	cpm_300	peak_3	peak_30	peak_300	src	site
2026-09-01T01:58:30	0.462	14	30.3352	20.0	28.0	35.4	120.0	42.0	35.6	flash	Bellevue High School
2026-09-01T01:59:00	0.648	19	29.324	0.0	38.0	35.8	160.0	40.0	35.8	flash	Bellevue High School
2026-09-01T01:59:30	0.429	13	30.3352	20.0	26.0	34.8	60.0	46.0	36.8	flash	Bellevue High School
2026-09-01T02:00:00	0.462	14	30.3352	0.0	28.0	32.6	120.0	30.0	34.4	flash	Bellevue High School
2026-09-01T02:00:30	27.043	793	29.324	15400.0	1586.0	187.8	15400.0	1586.0	187.8	flash	Bellevue High School
2026-09-01T02:01:00	0.659	20	30.3352	80.0	40.0	189.4	15380.0	1596.0	189.4	flash	Bellevue High School
2026-09-01T02:01:30	0.989	30	30.3352	40.0	60.0	189.6	220.0	66.0	191.2	flash	Bellevue High School
2026-09-01T02:02:00	0.887	26	29.324	60.0	52.0	192.0	120.0	70.0	192.0	flash	Bellevue High School
2026-09-01T02:02:30	0.231	7	30.3352	0.0	14.0	191.6	80.0	52.0	191.8	flash	Bellevue High School
2026-09-01T02:03:00	0.692	21	30.3352	0.0	42.0	191.4	160.0	42.0	192.8	flash	Bellevue High School
2026-09-01T02:03:30	61.826	1813	29.324	35900.0	3626.0	551.2	35900.0	3626.0	551.2	flash	Bellevue High School
2026-09-01T02:04:00	0.560	17	30.3352	40.0	34.0	550.8	35860.0	3632.0	551.8	flash	Bellevue High School
2026-09-01T02:04:30	0.890	27	30.3352	60.0	54.0	553.6	140.0	54.0	553.6	flash	Bellevue High School
2026-09-01T02:05:00	0.341	10	29.324	0.0	22.0	552.8	80.0	56.0	553.8	flash	Bellevue High School
2026-09-01T02:05:30	0.791	24	30.3352	80.0	48.0	399.0	120.0	48.0	553.6	flash	Bellevue High School
2026-09-01T02:06:00	0.462	14	30.3352	120.0	28.0	397.8	120.0	48.0	399.0	flash	Bellevue High School
2026-09-01T02:06:30	0.716	21	29.324	120.0	52.0	396.0	140.0	52.0	398.4	flash	Bellevue High School
2026-09-01T02:07:00	0.363	11	30.3352	20.0	22.0	393.0	120.0	44.0	396.2	flash	Bellevue High School
2026-09-01T02:07:30	0.396	12	30.3352	40.0	24.0	394.0	100.0	24.0	394.0	flash	Bellevue High School
2026-09-01T02:08:00	0.626	19	30.3352	20.0	38.0	393.6	160.0	50.0	395.0	flash	Bellevue High School
2026-09-01T02:08:30	0.580	17	29.324	0.0	34.0	34.4	100.0	40.0	394.4	flash	Bellevue High School
2026-09-01T02:09:00	0.890	27	30.3352	80.0	54.0	36.4	140.0	56.0	36.8	flash	Bellevue High School
2026-09-01T02:09:30	0.626	19	30.3352	0.0	38.0	34.8	140.0	66.0	38.0	flash	Bellevue High School
2026-09-01T02:10:00	0.477	14	29.324	0.0	28.0	35.6	160.0	38.0	36.4	flash	Bellevue High School
2026-09-01T02:10:30	0.626	19	30.3352	0.0	38.0	34.6	120.0	40.0	36.0	flash	Bellevue High School
2026-09-01T02:11:00	0.494	15	30.3352	0.0	30.0	34.8	160.0	40.0	36.0	flash	Bellevue High School
2026-09-01T02:11:30	0.409	12	29.324	120.0	24.0	33.0	180.0	32.0	35.0	flash	Bellevue High School
2026-09-01T02:12:00	1.154	35	30.3352	40.0	70.0	37.8	140.0	80.0	37.8	flash	Bellevue High School
2026-09-01T02:12:30	0.527	16	30.3352	80.0	32.0	38.6	120.0	72.0	39.2	flash	Bellevue High School
2026-09-01T02:13:00	0.818	24	29.324	20.0	50.0	39.6	220.0	54.0	40.0	flash	Bellevue High School
2026-09-01T02:13:30	0.659	20	30.3352	40.0	40.0	40.2	100.0	66.0	41.0	flash	Bellevue High School
2026-09-01T02:14:00	0.659	20	30.3352	120.0	40.0	38.8	180.0	40.0	40.2	flash	Bellevue High School
2026-09-01T02:14:30	0.750	22	29.324	20.0	44.0	39.4	180.0	66.0	39.4	flash	Bellevue High School
2026-09-01T02:15:00	0.462	14	30.3352	40.0	28.0	39.4	160.0	52.0	39.6	flash	Bellevue High School
2026-09-01T02:15:30	0.560	17	30.3352	60.0	34.0	39.0	140.0	48.0	40.8	flash	Bellevue High School
2026-09-01T02:16:00	0.648	19	29.324	20.0	40.0	39.8	200.0	44.0	40.4	flash	Bellevue High School
2026-09-01T02:16:30	0.824	25	30.3352	0.0	50.0	42.4	140.0	66.0	43.6	flash	Bellevue High School
2026-09-01T02:17:00	0.429	13	30.3352	20.0	26.0	38.0	120.0	46.0	41.6	flash	Bellevue High School
2026-09-01T02:17:30	1.057	31	29.324	120.0	62.0	41.2	220.0	62.0	41.2	flash	Bellevue High School
2026-09-01T02:18:00	0.396	12	30.3352	20.0	24.0	38.6	140.0	78.0	42.6	flash	Bellevue High School
2026-09-01T02:18:30	1.121	34	30.3352	40.0	68.0	41.4	180.0	70.0	41.6	flash	Bellevue High School
2026-09-01T02:19:00	0.477	14	29.324	0.0	28.0	40.2	80.0	70.0	43.6	flash	Bellevue High School
2026-09-01T02:19:30	0.527	16	30.3352	0.0	32.0	39.0	120.0	34.0	41.4	flash	Bellevue High School
2026-09-01T02:20:00	0.692	21	30.3352	40.0	42.0	40.4	140.0	44.0	40.8	flash	Bellevue High School
2026-09-01T02:20:30	0.614	18	29.324	20.0	40.0	40.8	100.0	52.0	41.4	flash	Bellevue High School
2026-09-01T02:21:00	0.593	18	30.3352	0.0	36.0	40.4	120.0	40.0	41.8	flash	Bellevue High School
2026-09-01T02:21:30	0.659	20	30.3352	60.0	40.0	39.4	200.0	46.0	40.0	flash	Bellevue High School
2026-09-01T02:22:00	44.128	1294	29.324	60.0	2592.0	295.6	25640.0	2608.0	296.8	flash	Bellevue High School
2026-09-01T02:22:30	0.956	29	30.3352	60.0	58.0	295.2	180.0	2598.0	296.6	flash	Bellevue High School
2026-09-01T02:23:00	0.494	15	30.3352	0.0	30.0	295.8	120.0	66.0	296.4	flash	Bellevue High School
2026-09-01T02:23:30	0.477	14	29.324	0.0	28.0	291.8	100.0	32.0	296.0	flash	Bellevue High School
2026-09-01T02:24:00	0.593	18	30.3352	20.0	36.0	292.6	120.0	36.0	292.6	flash	Bellevue High School
2026-09-01T02:24:30	0.989	30	30.3352	40.0	60.0	295.4	180.0	66.0	295.4	flash	Bellevue High School
2026-09-01T02:25:00	9.003	264	29.324	20.0	530.0	344.4	5160.0	574.0	346.2	flash	Bellevue High School
2026-09-01T02:25:30	0.989	30	30.3352	40.0	60.0	346.4	140.0	536.0	346.6	flash	Bellevue High School
2026-09-01T02:26:00	0.659	20	30.3352	0.0	40.0	346.8	100.0	60.0	347.0	flash	Bellevue High School
2026-09-01T02:26:30	0.477	14	29.324	0.0	28.0	346.0	100.0	42.0	347.8	flash	Bellevue High School
2026-09-01T02:27:00	0.659	20	30.3352	80.0	40.0	90.8	180.0	46.0	346.0	flash	Bellevue High School
2026-09-01T02:27:30	0.824	25	30.3352	120.0	50.0	90.0	160.0	50.0	91.2	flash	Bellevue High School
2026-09-01T02:28:00	0.784	23	29.324	100.0	48.0	91.6	200.0	68.0	91.6	flash	Bellevue High School
2026-09-01T02:28:30	0.396	12	30.3352	0.0	24.0	91.2	100.0	58.0	92.4	flash	Bellevue High School
2026-09-01T02:29:00	0.824	25	30.3352	20.0	50.0	92.6	160.0	50.0	93.2	flash	Bellevue High School
2026-09-01T02:29:30	0.921	27	29.324	120.0	54.0	92.2	140.0	56.0	93.2	flash	Bellevue High School
2026-09-01T02:30:00	0.857	26	30.3352	40.0	52.0	44.4	220.0	62.0	92.0	flash	Bellevue High School
2026-09-01T02:30:30	0.560	17	30.3352	0.0	34.0	41.8	100.0	56.0	44.4	flash	Bellevue High School
2026-09-01T02:31:00	0.682	20	29.324	0.0	40.0	41.8	120.0	50.0	42.6	flash	Bellevue High School
2026-09-01T02:31:30	0.824	25	30.3352	60.0	50.0	44.0	220.0	50.0	44.0	flash	Bellevue High School
2026-09-01T02:32:00	0.725	22	30.3352	80.0	44.0	44.4	100.0	68.0	44.6	flash	Bellevue High School
2026-09-01T02:32:30	0.682	20	29.324	20.0	40.0	43.6	140.0	54.0	46.2	flash	Bellevue High School
2026-09-01T02:33:00	0.824	25	30.3352	80.0	50.0	43.8	120.0	52.0	45.0	flash	Bellevue High School
2026-09-01T02:33:30	0.659	20	30.3352	0.0	40.0	45.4	120.0	54.0	45.4	flash	Bellevue High School
2026-09-01T02:34:00	9.378	275	29.324	20.0	550.0	95.4	5220.0	564.0	97.4	flash	Bellevue High School
2026-09-01T02:34:30	0.857	26	30.3352	40.0	52.0	95.2	220.0	558.0	96.2	flash	Bellevue High School
2026-09-01T02:35:00	1.187	36	30.3352	100.0	72.0	97.2	200.0	84.0	98.6	flash	Bellevue High School
2026-09-01T02:35:30	0.614	18	29.324	100.0	46.0	97.4	160.0	72.0	97.4	flash	Bellevue High School
2026-09-01T02:36:00	0.429	13	30.3352	100.0	26.0	96.0	120.0	46.0	98.2	flash	Bellevue High School
2026-09-01T02:36:30	0.626	19	30.3352	20.0	38.0	94.8	120.0	46.0	97.4	flash	Bellevue High School
2026-09-01T02:37:00	0.716	21	29.324	0.0	44.0	94.6	220.0	50.0	95.8	flash	Bellevue High School
2026-09-01T02:37:30	0.725	22	30.3352	40.0	44.0	95.0	140.0	64.0	96.4	flash	Bellevue High School
2026-09-01T02:38:00	0.758	23	30.3352	40.0	46.0	94.6	180.0	48.0	95.6	flash	Bellevue High School
2026-09-01T02:38:30	0.750	22	29.324	20.0	46.0	95.0	100.0	68.0	95.4	flash	Bellevue High School
2026-09-01T02:39:00	0.429	13	30.3352	20.0	26.0	42.6	80.0	50.0	95.8	flash	Bellevue High School
2026-09-01T02:39:30	0.659	20	30.3352	0.0	40.0	41.4	180.0	46.0	43.6	flash	Bellevue High School
2026-09-01T02:40:00	0.682	20	29.324	60.0	40.0	39.2	100.0	40.0	41.4	flash	Bellevue High School
2026-09-01T02:40:30	0.857	26	30.3352	0.0	52.0	39.8	140.0	60.0	41.8	flash	Bellevue High School
2026-09-01T02:41:00	0.198	6	30.3352	0.0	12.0	38.4	40.0	54.0	39.8	flash	Bellevue High School
2026-09-01T02:41:30	0.887	26	29.324	40.0	52.0	40.0	120.0	52.0	40.0	flash	Bellevue High School
2026-09-01T02:42:00	0.462	14	30.3352	60.0	28.0	38.4	180.0	58.0	41.6	flash	Bellevue High School
2026-09-01T02:42:30	0.593	18	30.3352	20.0	36.0	37.6	120.0	42.0	38.6	flash	Bellevue High School
2026-09-01T02:43:00	0.784	23	29.324	40.0	46.0	37.8	240.0	64.0	40.6	flash	Bellevue High School
2026-09-01T02:43:30	0.725	22	30.3352	0.0	44.0	37.6	160.0	52.0	38.8	flash	Bellevue High School
2026-09-01T02:44:00	0.923	28	30.3352	40.0	56.0	40.6	180.0	64.0	40.6	flash	Bellevue High School
2026-09-01T02:44:30	0.784	23	29.324	0.0	46.0	41.2	120.0	60.0	42.0	flash	Bellevue High School
2026-09-01T02:45:00	0.363	11	30.3352	20.0	22.0	39.4	80.0	50.0	41.8	flash	Bellevue High School
2026-09-01T02:45:30	0.363	11	30.3352	60.0	22.0	36.4	80.0	22.0	39.4	flash	Bellevue High School
2026-09-01T02:46:00	0.648	19	29.324	80.0	38.0	39.0	100.0	40.0	39.0	flash	Bellevue High School
2026-09-01T02:46:30	0.462	14	30.3352	0.0	28.0	36.6	80.0	42.0	39.0	flash	Bellevue High School
2026-09-01T02:47:00	0.231	7	30.3352	0.0	14.0	35.2	40.0	28.0	36.6	flash	Bellevue High School
2026-09-01T02:47:30	0.955	28	29.324	180.0	56.0	37.2	180.0	56.0	37.4	flash	Bellevue High School
2026-09-01T02:48:00	0.725	22	30.3352	0.0	44.0	37.0	200.0	62.0	37.6	flash	Bellevue High School
2026-09-01T02:48:30	0.824	25	30.3352	60.0	50.0	37.6	160.0	56.0	38.0	flash	Bellevue High School
2026-09-01T02:49:00	0.716	21	29.324	80.0	46.0	36.2	100.0	54.0	37.6	flash	Bellevue High School
2026-09-01T02:49:30	0.494	15	30.3352	20.0	30.0	34.6	140.0	44.0	36.4	flash	Bellevue High School
2026-09-01T02:50:00	0.494	15	30.3352	20.0	30.0	35.4	100.0	42.0	35.4	flash	Bellevue High School
2026-09-01T02:50:30	0.682	20	29.324	20.0	40.0	37.2	120.0	40.0	37.8	flash	Bellevue High School
2026-09-01T02:51:00	0.132	4	30.3352	0.0	8.0	34.2	40.0	40.0	37.6	flash	Bellevue High School
2026-09-01T02:51:30	0.560	17	30.3352	40.0	34.0	34.8	100.0	34.0	35.2	flash	Bellevue High School
2026-09-01T02:52:00	35.500	1041	29.324	80.0	2082.0	241.6	20520.0	2084.0	241.6	flash	Bellevue High School
2026-09-01T02:52:30	0.165	5	30.3352	0.0	10.0	237.0	80.0	2082.0	241.6	flash	Bellevue High School
2026-09-01T02:53:00	0.659	20	30.3352	40.0	40.0	236.6	100.0	40.0	238.0	flash	Bellevue High School
2026-09-01T02:53:30	0.750	22	29.324	160.0	44.0	236.4	160.0	44.0	236.6	flash	Bellevue High School
2026-09-01T02:54:00	0.626	19	30.3352	20.0	38.0	235.6	180.0	58.0	237.4	flash	Bellevue High School
2026-09-01T02:54:30	0.890	27	30.3352	40.0	54.0	238.0	180.0	56.0	238.6	flash	Bellevue High School
2026-09-01T02:55:00	0.784	23	29.324	0.0	46.0	239.6	180.0	60.0	240.6	flash	Bellevue High School
2026-09-01T02:55:30	0.857	26	30.3352	40.0	52.0	240.8	140.0	54.0	242.0	flash	Bellevue High School
2026-09-01T02:56:00	0.824	25	30.3352	60.0	50.0	245.0	240.0	60.0	245.0	flash	Bellevue High School
2026-09-01T02:56:30	0.614	18	29.324	40.0	36.0	245.2	80.0	62.0	246.0	flash	Bellevue High School
2026-09-01T02:57:00	0.527	16	30.3352	0.0	32.0	40.2	140.0	38.0	245.2	flash	Bellevue High School
2026-09-01T02:57:30	0.560	17	30.3352	20.0	34.0	42.6	160.0	48.0	42.6	flash	Bellevue High School
2026-09-01T02:58:00	0.855	25	29.2514	0.0	50.0	43.6	160.0	52.0	44.0	flash	Bellevue High School
2026-09-01T02:58:30	0.762	23	30.1676	20.0	46.0	43.8	160.0	58.0	46.0	flash	Bellevue High School
2026-09-01T02:59:00	0.365	11	30.1676	40.0	22.0	42.4	80.0	44.0	44.0	flash	Bellevue High School
2026-09-01T02:59:30	0.862	26	30.1676	20.0	52.0	42.0	200.0	58.0	43.0	flash	Bellevue High School
2026-09-01T03:00:00	0.994	30	30.1676	20.0	60.0	43.4	160.0	72.0	43.4	flash	Bellevue High School
2026-09-01T03:00:30	1.359	41	30.1676	220.0	82.0	46.4	320.0	86.0	46.8	flash	Bellevue High School
2026-09-01T03:01:00	10.741	314	29.2346	320.0	628.0	104.2	5140.0	628.0	104.2	flash	Bellevue High School
2026-09-01T03:01:30	1.615	49	30.3352	40.0	98.0	110.4	340.0	640.0	110.8	flash	Bellevue High School
2026-09-01T03:02:00	1.022	31	30.3352	0.0	62.0	113.4	300.0	112.0	115.0	flash	Bellevue High School
2026-09-01T03:02:30	1.159	34	29.324	0.0	68.0	116.8	320.0	70.0	117.2	flash	Bellevue High School
2026-09-01T03:03:00	1.055	32	30.3352	120.0	64.0	118.2	380.0	106.0	119.4	flash	Bellevue High School
2026-09-01T03:03:30	0.560	17	30.3352	0.0	34.0	117.0	120.0	66.0	118.2	flash	Bellevue High School
2026-09-01T03:04:00	9.480	278	29.324	80.0	556.0	170.4	5140.0	556.0	170.6	flash	Bellevue High School
2026-09-01T03:04:30	0.527	16	30.3352	60.0	32.0	168.4	60.0	558.0	171.2	flash	Bellevue High School
2026-09-01T03:05:00	0.725	22	30.3352	40.0	44.0	166.8	140.0	52.0	170.0	flash	Bellevue High School
2026-09-01T03:05:30	0.853	25	29.324	0.0	52.0	163.6	120.0	54.0	167.2	flash	Bellevue High School
2026-09-01T03:06:00	0.890	27	30.3352	120.0	54.0	106.2	240.0	56.0	163.8	flash	Bellevue High School
2026-09-01T03:06:30	1.187	36	30.3352	100.0	72.0	103.6	140.0	74.0	106.8	flash	Bellevue High School
2026-09-01T03:07:00	2.392	70	29.2626	480.0	144.0	111.4	480.0	144.0	111.4	flash	Bellevue High School
2026-09-01T03:07:30	1.657	50	30.1676	260.0	100.0	114.6	520.0	146.0	114.6	flash	Bellevue High School
2026-09-01T03:08:00	1.525	46	30.1676	460.0	92.0	118.2	460.0	112.0	118.2	flash	Bellevue High School
2026-09-01T03:08:30	1.691	51	30.1676	120.0	102.0	124.2	500.0	146.0	124.2	flash	Bellevue High School
2026-09-01T03:09:00	1.028	31	30.1676	160.0	62.0	74.8	260.0	100.0	124.8	flash	Bellevue High School
2026-09-01T03:09:30	1.757	53	30.1676	240.0	106.0	82.2	280.0	106.0	82.2	flash	Bellevue High School
2026-09-01T03:10:00	1.335	39	29.2235	20.0	88.0	85.8	360.0	126.0	85.8	flash	Bellevue High School
2026-09-01T03:10:30	1.220	37	30.3352	0.0	74.0	88.0	440.0	78.0	88.4	flash	Bellevue High School
2026-09-01T03:11:00	0.363	11	30.3352	0.0	22.0	84.8	100.0	74.0	87.8	flash	Bellevue High School
2026-09-01T03:11:30	0.887	26	29.324	40.0	52.0	83.2	200.0	58.0	85.4	flash	Bellevue High School
2026-09-01T03:12:00	0.560	17	30.3352	20.0	34.0	72.2	160.0	66.0	84.0	flash	Bellevue High School
2026-09-01T03:12:30	0.725	22	30.3352	0.0	44.0	66.6	140.0	46.0	72.2	flash	Bellevue High School
2026-09-01T03:13:00	0.750	22	29.324	100.0	44.0	64.2	100.0	50.0	66.4	flash	Bellevue High School
2026-09-01T03:13:30	0.396	12	30.3352	0.0	24.0	54.2	100.0	56.0	61.8	flash	Bellevue High School
2026-09-01T03:14:00	0.527	16	30.3352	20.0	32.0	51.0	80.0	32.0	55.8	flash	Bellevue High School
2026-09-01T03:14:30	0.375	11	29.324	0.0	22.0	43.6	120.0	36.0	50.8	flash	Bellevue High School
2026-09-01T03:15:00	0.758	23	30.3352	0.0	46.0	39.4	160.0	52.0	43.8	flash	Bellevue High School
2026-09-01T03:15:30	0.396	12	30.3352	0.0	24.0	34.4	120.0	42.0	40.4	flash	Bellevue High School
2026-09-01T03:16:00	0.682	20	29.324	80.0	40.0	36.2	80.0	40.0	36.6	flash	Bellevue High School
2026-09-01T03:16:30	0.692	21	30.3352	20.0	42.0	35.2	140.0	56.0	37.4	flash	Bellevue High School
2026-09-01T03:17:00	0.758	23	30.3352	40.0	46.0	36.4	140.0	54.0	36.6	flash	Bellevue High School
2026-09-01T03:17:30	0.887	26	29.324	20.0	52.0	37.2	240.0	58.0	39.2	flash	Bellevue High School
2026-09-01T03:18:00	0.494	15	30.3352	60.0	30.0	35.8	160.0	58.0	38.2	flash	Bellevue High School
2026-09-01T03:18:30	0.692	21	30.3352	20.0	42.0	37.6	140.0	48.0	37.6	flash	Bellevue High School
2026-09-01T03:19:00	0.580	17	29.324	0.0	34.0	37.8	100.0	44.0	38.2	flash	Bellevue High School
2026-09-01T03:19:30	0.626	19	30.3352	0.0	38.0	39.4	180.0	46.0	39.6	flash	Bellevue High School
2026-09-01T03:20:00	0.330	10	30.3352	20.0	20.0	36.8	100.0	42.0	39.2	flash	Bellevue High School
2026-09-01T03:20:30	0.546	16	29.324	0.0	32.0	37.6	160.0	34.0	37.6	flash	Bellevue High School
2026-09-01T03:21:00	0.692	21	30.3352	80.0	42.0	37.8	140.0	44.0	38.2	flash	Bellevue High School
2026-09-01T03:21:30	0.527	16	30.3352	20.0	32.0	36.8	120.0	48.0	38.2	flash	Bellevue High School
2026-09-01T03:22:00	9.924	291	29.324	40.0	582.0	90.4	5220.0	584.0	90.8	flash	Bellevue High School
2026-09-01T03:22:30	0.330	10	30.3352	0.0	20.0	87.2	80.0	582.0	90.4	flash	Bellevue High School
2026-09-01T03:23:00	0.857	26	30.3352	0.0	52.0	89.4	140.0	52.0	90.0	flash	Bellevue High School
2026-09-01T03:23:30	0.477	14	29.324	0.0	28.0	88.0	100.0	54.0	89.6	flash	Bellevue High School
2026-09-01T03:24:00	0.363	11	30.3352	40.0	22.0	86.8	80.0	28.0	88.0	flash	Bellevue High School
2026-09-01T03:24:30	0.725	22	30.3352	20.0	44.0	87.4	100.0	46.0	87.4	flash	Bellevue High School
2026-09-01T03:25:00	0.580	17	29.324	40.0	34.0	88.8	200.0	58.0	89.4	flash	Bellevue High School
2026-09-01T03:25:30	0.857	26	30.3352	20.0	52.0	90.8	120.0	56.0	91.2	flash	Bellevue High School
2026-09-01T03:26:00	0.527	16	30.3352	20.0	32.0	89.8	80.0	54.0	92.0	flash	Bellevue High School
2026-09-01T03:26:30	0.750	22	29.324	20.0	44.0	91.0	100.0	48.0	92.0	flash	Bellevue High School
2026-09-01T03:27:00	0.659	20	30.3352	20.0	40.0	36.8	140.0	50.0	92.2	flash	Bellevue High School
2026-09-01T03:27:30	0.462	14	30.3352	0.0	28.0	37.6	140.0	48.0	38.6	flash	Bellevue High School
2026-09-01T03:28:00	9.480	278	29.324	20.0	556.0	88.0	5180.0	556.0	88.0	flash	Bellevue High School
2026-09-01T03:28:30	0.857	26	30.3352	40.0	52.0	90.4	200.0	576.0	90.6	flash	Bellevue High School
2026-09-01T03:29:00	0.824	25	30.3352	120.0	50.0	93.2	120.0	58.0	93.2	flash	Bellevue High School
2026-09-01T03:29:30	0.512	15	29.324	0.0	38.0	91.8	100.0	50.0	93.6	flash	Bellevue High School
2026-09-01T03:30:00	0.890	27	30.3352	0.0	54.0	93.8	220.0	60.0	94.4	flash	Bellevue High School
2026-09-01T03:30:30	0.593	18	30.3352	20.0	36.0	92.2	120.0	52.0	94.0	flash	Bellevue High School
2026-09-01T03:31:00	0.477	14	29.324	0.0	28.0	91.8	100.0	38.0	92.6	flash	Bellevue High School
2026-09-01T03:31:30	1.022	31	30.3352	20.0	62.0	93.6	160.0	62.0	93.6	flash	Bellevue High School
2026-09-01T03:32:00	0.297	9	30.3352	0.0	18.0	91.4	100.0	62.0	93.6	flash	Bellevue High School
2026-09-01T03:32:30	0.682	20	29.324	60.0	40.0	92.6	200.0	40.0	93.2	flash	Bellevue High School
2026-09-01T03:33:00	0.824	25	30.3352	20.0	50.0	42.0	140.0	54.0	93.0	flash	Bellevue High School
2026-09-01T03:33:30	0.560	17	30.3352	0.0	34.0	40.2	120.0	56.0	42.0	flash	Bellevue High School
2026-09-01T03:34:00	18.074	530	29.324	10280.0	1060.0	142.0	10280.0	1060.0	142.0	flash	Bellevue High School
2026-09-01T03:34:30	0.396	12	30.3352	60.0	24.0	140.6	60.0	1068.0	141.2	flash	Bellevue High School
2026-09-01T03:35:00	1.417	43	30.3352	140.0	86.0	143.8	200.0	86.0	143.8	flash	Bellevue High School
2026-09-01T03:35:30	0.341	10	29.324	100.0	22.0	142.2	140.0	86.0	143.6	flash	Bellevue High School
2026-09-01T03:36:00	1.121	34	30.3352	120.0	68.0	146.2	200.0	74.0	146.2	flash	Bellevue High School
2026-09-01T03:36:30	0.363	11	30.3352	40.0	22.0	142.2	80.0	68.0	146.2	flash	Bellevue High School
2026-09-01T03:37:00	26.770	785	29.324	15360.0	1572.0	297.4	15360.0	1574.0	297.4	flash	Bellevue High School
2026-09-01T03:37:30	0.857	26	30.3352	40.0	52.0	298.6	15360.0	1602.0	299.0	flash	Bellevue High School
2026-09-01T03:38:00	0.626	19	30.3352	20.0	38.0	297.4	200.0	54.0	298.8	flash	Bellevue High School
2026-09-01T03:38:30	0.750	22	29.324	20.0	44.0	298.4	160.0	48.0	298.4	flash	Bellevue High School
2026-09-01T03:39:00	0.494	15	30.3352	20.0	30.0	195.4	120.0	62.0	300.4	flash	Bellevue High School
2026-09-01T03:39:30	1.055	32	30.3352	100.0	64.0	199.4	180.0	64.0	199.6	flash	Bellevue High School
2026-09-01T03:40:00	0.716	21	29.324	20.0	42.0	195.2	140.0	64.0	199.4	flash	Bellevue High School
2026-09-01T03:40:30	0.758	23	30.3352	40.0	46.0	197.6	120.0	50.0	198.6	flash	Bellevue High School
2026-09-01T03:41:00	0.989	30	30.3352	20.0	60.0	196.8	240.0	66.0	198.0	flash	Bellevue High School
2026-09-01T03:41:30	0.682	20	29.324	20.0	42.0	198.8	160.0	80.0	199.0	flash	Bellevue High School
2026-09-01T03:42:00	0.758	23	30.3352	0.0	46.0	46.2	120.0	52.0	201.6	flash	Bellevue High School
2026-09-01T03:42:30	0.626	19	30.3352	20.0	38.0	44.8	120.0	46.0	46.8	flash	Bellevue High School
2026-09-01T03:43:00	0.955	28	29.324	20.0	56.0	46.6	240.0	64.0	48.6	flash	Bellevue High School
2026-09-01T03:43:30	0.429	13	30.3352	40.0	26.0	44.8	120.0	56.0	46.8	flash	Bellevue High School
2026-09-01T03:44:00	0.396	12	30.3352	0.0	24.0	44.2	100.0	40.0	44.8	flash	Bellevue High School
2026-09-01T03:44:30	0.791	24	30.3352	40.0	48.0	42.6	200.0	48.0	45.0	flash	Bellevue High School
2026-09-01T03:45:00	0.341	10	29.324	0.0	22.0	40.4	80.0	50.0	43.0	flash	Bellevue High School
2026-09-01T03:45:30	0.363	11	30.3352	0.0	22.0	38.0	180.0	24.0	40.4	flash	Bellevue High School
2026-09-01T03:46:00	0.692	21	30.3352	0.0	42.0	36.2	120.0	46.0	39.8	flash	Bellevue High School
2026-09-01T03:46:30	9.446	277	29.324	0.0	554.0	87.6	5180.0	562.0	88.6	flash	Bellevue High School
2026-09-01T03:47:00	0.396	12	30.3352	20.0	24.0	85.4	80.0	554.0	87.0	flash	Bellevue High School
2026-09-01T03:47:30	0.396	12	30.3352	40.0	24.0	84.0	80.0	32.0	85.8	flash	Bellevue High School
2026-09-01T03:48:00	0.818	24	29.324	40.0	48.0	83.2	180.0	56.0	84.6	flash	Bellevue High School
2026-09-01T03:48:30	0.857	26	30.3352	0.0	52.0	85.8	160.0	56.0	86.2	flash	Bellevue High School
2026-09-01T03:49:00	0.527	16	30.3352	0.0	32.0	86.6	100.0	54.0	86.6	flash	Bellevue High School
2026-09-01T03:49:30	26.906	789	29.324	120.0	1578.0	239.8	15400.0	1578.0	240.6	flash	Bellevue High School
2026-09-01T03:50:00	0.758	23	30.3352	20.0	46.0	242.2	140.0	1578.0	242.2	flash	Bellevue High School
2026-09-01T03:50:30	0.231	7	30.3352	20.0	14.0	241.4	60.0	50.0	243.0	flash	Bellevue High School
2026-09-01T03:51:00	0.921	27	29.324	0.0	54.0	242.6	220.0	56.0	243.6	flash	Bellevue High School
2026-09-01T03:51:30	0.626	19	30.3352	20.0	38.0	191.0	160.0	56.0	242.8	flash	Bellevue High School
2026-09-01T03:52:00	0.593	18	30.3352	80.0	36.0	192.2	100.0	46.0	192.2	flash	Bellevue High School
2026-09-01T03:52:30	0.614	18	29.324	0.0	42.0	193.4	240.0	62.0	194.4	flash	Bellevue High School
2026-09-01T03:53:00	0.429	13	30.3352	0.0	26.0	191.2	80.0	36.0	193.4	flash	Bellevue High School
2026-09-01T03:53:30	0.198	6	30.3352	0.0	12.0	187.2	40.0	30.0	191.4	flash	Bellevue High School
2026-09-01T03:54:00	0.580	17	29.324	40.0	34.0	187.4	180.0	34.0	188.4	flash	Bellevue High School
2026-09-01T03:54:30	0.462	14	30.3352	60.0	28.0	32.4	80.0	38.0	187.4	flash	Bellevue High School
2026-09-01T03:55:00	0.725	22	30.3352	100.0	44.0	32.2	120.0	44.0	33.0	flash	Bellevue High School
2026-09-01T03:55:30	18.449	541	29.324	40.0	1086.0	139.0	10360.0	1088.0	139.0	flash	Bellevue High School
